case_id,wavelength_nm,frequency_hz,T_total,R_total,R_signed_monitor,closure,signed_closure_residual,sourcepower_W,raw_transmitted_power_W,raw_reflected_power_W,transmitted_order_sum,transmitted_order_sum_mismatch,eta_plus1,eta_0,eta_minus1,non_target_efficiency,directionality,eta_plus1_over_minus1,plus1_transmitted_fraction,plus1_air_side_angle_deg,transmitted_order_count,logical_task_id,execution_id,case_group,geometry_id,geometry_hash,polarization,generator_id,interface_stack_id,quality_gate_pass,training_label,provisional_hf_label,diagnostic_only,pilot_scope_only,bulk_mdc_compatible,candidate_performance_label,accepted_execution,post_fsp_sha256,source_prefsp_sha256,setup_sha256,case_type
NP_K6_M2_BATCH1_G02_P,448,669179593750000.0,0.8130283577828933,0.18655415624048516,-0.18655415624048516,0.9995825140233785,0.0004174859766215566,9.408090576289273e-16,7.649044431113181e-16,-1.755118399293705e-16,0.8130283577828933,0.0,0.4184880561129392,0.00493960596440566,0.21753239167833746,0.3945403016699541,0.6579789338003718,1.923796510874355,0.5147275025610977,14.92006866327333,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,449,667689216035634.8,0.8326802082610053,0.16717628858576497,-0.16717628858576497,0.9998564968467702,0.00014350315322972373,9.408719138137385e-16,7.834454211413543e-16,-1.5729147458596652e-16,0.8326802082610053,0.0,0.41651263025736235,0.003338906183032768,0.22748719740134474,0.41616757800364296,0.6467589157152641,1.8309277841360414,0.5002071937403436,14.95414886521045,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,450,666205462222222.2,0.8255111324080197,0.17444785034822924,-0.17444785034822924,0.999958982756249,4.1017243751106935e-05,9.409343527979162e-16,7.7675178309981495e-16,-1.6414397516439882e-16,0.8255111324080195,-1.1102230246251565e-16,0.4158740089576789,0.0048908341588052365,0.22453544502003128,0.40963712345034076,0.6493876790459648,1.8521530483553628,0.5037775901877575,14.988234482305128,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,451,664728288248337.1,0.8233912398144391,0.1766507201760871,-0.1766507201760871,1.0000419599905261,-4.1959990526169166e-05,9.409963782624261e-16,7.74808174558396e-16,-1.6622768790314726e-16,0.8233912398144391,0.0,0.42864722913315095,0.00565699827605299,0.21699660017817485,0.3947440106812881,0.6639066458520425,1.975363801926808,0.5205875511011651,15.022325529208606,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,452,663257650442477.9,0.8215761207648032,0.1785340780961135,-0.1785340780961135,1.0001101988609167,-0.00011019886091673259,9.410579938477605e-16,7.731507760001511e-16,-1.6801092136658795e-16,0.8215761207648031,-1.1102230246251565e-16,0.4421287702044014,0.006461384545255232,0.2086972649745058,0.37944735056040185,0.6793347934872696,2.118517318654901,0.5381470554339198,15.056422020591514,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,453,661793505518763.8,0.8190565430979124,0.18111884863543037,-0.18111884863543037,1.0001753917333427,-0.00017539173334280012,9.411192031544697e-16,7.708298411787619e-16,-1.7045442650403126e-16,0.8190565430979125,1.1102230246251565e-16,0.45601735652475617,0.007516939072636163,0.19922397342141265,0.36303918657315626,0.695953285734006,2.2889682837524576,0.5567593109017414,15.0905239711439,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,454,660335810572687.4,0.8152339107481228,0.18501041244273858,-0.18501041244273858,1.0002443231908613,-0.000244323190861373,9.411800097436879e-16,7.67281860061303e-16,-1.7412810178554042e-16,0.8152339107481227,-1.1102230246251565e-16,0.46979235586865775,0.009017229922480465,0.18840526307534153,0.34544155487946504,0.7137557814663389,2.4935203412061377,0.5762669458113431,15.124631395575323,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_P,455,658884523076923.0,0.8093130946476162,0.19099991404890118,-0.19099991404890118,1.0003130086965175,-0.0003130086965174306,9.412404171376484e-16,7.617581948010834e-16,-1.7977683877264276e-16,0.8093130946476161,-1.1102230246251565e-16,0.4811257976006626,0.011192240610419808,0.1768794480942176,0.32818729704695365,0.7311883921116378,2.72007744701003,0.5944866094254289,15.158744308614912,7,NP_K6_M2_BATCH1_G02_P,NP_K6_M2_BATCH1_G02_P,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,bb2590c50321728a14698b832d08a171542d18b447e9f9148d858969ddc302d8,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,3b463c27154ccbdbcfa77c257cd6637f0ef8ec156b9532533d42e2918b9529a3,
NP_K6_M2_BATCH1_G02_S,445,673690916853932.6,0.7795040496974045,0.22104092937254877,-0.22104092937254877,1.0005449790699532,-0.0005449790699532664,9.406179484425252e-16,7.332155000290128e-16,-2.0791506550823593e-16,0.7795040496974046,1.1102230246251565e-16,0.24539292368000967,0.001989602399694134,0.2915568966670509,0.5341111260173949,0.4570127680113545,0.8416639307292425,0.31480647698401143,14.817860402183731,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,446,672180399103139.1,0.7757846845976956,0.22457656325578385,-0.22457656325578385,1.0003612478534794,-0.00036124785347940724,9.406820787279247e-16,7.297667497526477e-16,-2.11255148357024e-16,0.7757846845976957,1.1102230246251565e-16,0.26823156501930423,0.001638778677956159,0.27920099096366274,0.5075531195783913,0.48998102521993614,0.9607113645746832,0.34575516937203143,14.85192444636312,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,447,670676639821029.1,0.7700027969932572,0.23004776147509132,-0.23004776147509132,1.0000505584683486,-5.055846834856048e-05,9.407457805215036e-16,7.243768822611627e-16,-2.164164609261095e-16,0.7700027969932572,0.0,0.2886662371793576,0.0012027430116040407,0.2623670912209883,0.48133655981389967,0.5238634803041006,1.100237975105719,0.37488985534410385,14.885993861861795,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,448,669179593750000.0,0.7595383333671365,0.2401867675391924,-0.2401867675391924,0.9997251009063289,0.0002748990936710938,9.408090576289273e-16,7.145805436481818e-16,-2.259698864234858e-16,0.7595383333671365,0.0,0.30441897254778527,0.0007908625950343234,0.2406311139727622,0.4551193608193512,0.5585155934771312,1.2650856637859533,0.4007947448791092,14.92006866327333,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,449,667689216035634.8,0.7445298217517887,0.25499779538137396,-0.25499779538137396,0.9995276171331626,0.00047238286683731756,9.408719138137385e-16,7.00507198283007e-16,-2.399202637587574e-16,0.7445298217517887,0.0,0.31197259524549553,0.0004383962668655908,0.21466079177636535,0.4325572265062932,0.5923904616259078,1.453328261131684,0.41901960959933304,14.95414886521045,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,450,666205462222222.2,0.7286787992110364,0.27091917100885754,-0.27091917100885754,0.9995979702198939,0.0004020297801060613,9.409343527979162e-16,6.856389143331993e-16,-2.5491715483376736e-16,0.7286787992110364,0.0,0.307346886691494,0.00018068494901112727,0.19195389648303618,0.4213319125195424,0.6155545856295226,1.6011495068486699,0.42178650871175094,14.988234482305128,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,451,664728288248337.1,0.7150406614794635,0.28491280702907423,-0.28491280702907423,0.9999534685085378,4.6531491462220576e-05,9.409963782624261e-16,6.728506727625447e-16,-2.6810191953494037e-16,0.7150406614794635,0.0,0.2925303206893049,4.2040314355462705e-05,0.17867052328226157,0.42251034079015864,0.6208187536840596,1.6372612298625722,0.409110049887291,15.022325529208606,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,452,663257650442477.9,0.7030877957134171,0.2973129829950154,-0.2973129829950154,1.0004007787084324,-0.0004007787084324699,9.410579938477605e-16,6.616463905329123e-16,-2.797887593221825e-16,0.7030877957134172,1.1102230246251565e-16,0.27020411707831193,6.524163797391166e-07,0.17231475190282863,0.43288367863510513,0.6106047357945037,1.568084647974219,0.3843106347823008,15.056422020591514,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,453,661793505518763.8,0.6945466633331454,0.3061060273762002,-0.3061060273762002,1.0006526907093456,-0.0006526907093455936,9.411192031544697e-16,6.536512023496857e-16,-2.880822605650698e-16,0.6945466633331455,1.1102230246251565e-16,0.24084694604444595,5.6064531650905744e-05,0.17335958335773669,0.45369971728869946,0.5814658363595966,1.3892912141317595,0.3467685596366066,15.0905239711439,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,454,660335810572687.4,0.6962298904667753,0.3042551411047815,-0.3042551411047815,1.0004850315715568,-0.0004850315715568265,9.411800097436879e-16,6.552776550933663e-16,-2.863588566695654e-16,0.6962298904667753,0.0,0.21111913068545796,0.00028487144134693135,0.18773346298636634,0.48511075978131735,0.529316178545818,1.1245684564013498,0.3032319260868228,15.124631395575323,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G02_S,455,658884523076923.0,0.7166598149721772,0.28329014346339315,-0.28329014346339315,0.9999499584355704,5.0041564429614827e-05,9.412404171376484e-16,6.74549183190202e-16,-2.6664413280446843e-16,0.7166598149721772,0.0,0.19755808248740395,0.0008060168593846909,0.21839115116134597,0.5191017324847733,0.47495719791187957,0.9046066263987469,0.2756650761771451,15.158744308614912,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,
NP_K6_M2_BATCH1_G03_P,445,673690916853932.6,0.5788727504950051,0.42076731846597853,-0.42076731846597853,0.9996400689609837,0.00035993103901638124,9.406179484425252e-16,5.444980989798934e-16,-3.957812918671313e-16,0.5788727504950052,1.1102230246251565e-16,0.005927705325515441,0.5346259542935072,0.012830111479572099,0.5729450451694896,0.3160125395780448,0.462015106801951,0.010240083542447882,14.817860402183731,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,
NP_K6_M2_BATCH1_G03_P,446,672180399103139.1,0.5597379789875444,0.4389660111162136,-0.4389660111162136,0.998703990103758,0.001296009896242012,9.406820787279247e-16,5.265354856169706e-16,-4.1292745982770504e-16,0.5597379789875445,1.1102230246251565e-16,0.012054145700861446,0.512239757802156,0.01755784900487449,0.5476838332866829,0.40706969660934456,0.686538863474388,0.021535336449145397,14.85192444636312,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,
NP_K6_M2_BATCH1_G03_P,447,670676639821029.1,0.5204011449763855,0.4795246641394105,-0.4795246641394105,0.9999258091157959,7.419088420407283e-05,9.407457805215036e-16,4.89565181315094e-16,-4.511108044451416e-16,0.5204011449763853,-1.1102230246251565e-16,0.02020752290748744,0.4600428940359411,0.018860709165067744,0.5001936220688981,0.5172366865733581,1.0714084359518228,0.03883066573269052,14.885993861861795,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,
NP_K6_M2_BATCH1_G03_P,448,669179593750000.0,0.49646589126723506,0.5023241920626612,-0.5023241920626612,0.9987900833298963,0.0012099166701037278,9.408090576289273e-16,4.670796073080329e-16,-4.725911497586846e-16,0.4964658912672351,5.551115123125783e-17,0.02318281183351657,0.4275272180132291,0.017491796227393736,0.4732830794337185,0.5699578419735541,1.3253534132309515,0.04669567888005794,14.92006866327333,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,
NP_K6_M2_BATCH1_G03_P,449,667689216035634.8,0.48129436658148944,0.5184961664907007,-0.5184961664907007,0.9997905330721901,0.00020946692780976495,9.408719138137385e-16,4.528363517932969e-16,-4.878384804711923e-16,0.4812943665814894,-5.551115123125783e-17,0.024615862158713378,0.3924035455913001,0.0224002847626213,0.4566785044227761,0.523561877580048,1.0989084477974649,0.051145128361990894,14.95414886521045,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,
NP_K6_M2_BATCH1_G03_P,450,666205462222222.2,0.47695479902322946,0.5223777078580146,-0.5223777078580146,0.9993325068812441,0.000667493118755913,9.409343527979162e-16,4.487831551327826e-16,-4.9152313045944e-16,0.4769547990232294,-5.551115123125783e-17,0.026476144481209017,0.3563436184934043,0.03725991950135556,0.45047865454202046,0.41540287910548956,0.7105797552849191,0.055510804242729785,14.988234482305128,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,
