case_id,role,wavelength_nm,actual_monitor_wavelength_nm,monitor_index,transmission_T,sourcepower_W,manual_flux_over_sourcepower
BF04_x,known_good_control,440.0,440.00000000000006,10,0.9669616845455322,2.367698068871827e-16,0.9669616845455328
BF04_x,known_good_control,441.0,440.99999999999994,11,0.9791934783534273,2.368187245226837e-16,0.979193478353429
BF04_x,known_good_control,442.0,442.0,12,0.966175731686005,2.3686731376864663e-16,0.9661757316860046
BF04_x,known_good_control,443.0,443.0,13,0.9657317303145964,2.369155775504218e-16,0.9657317303145962
BF04_x,known_good_control,444.0,444.0,14,0.9588972883917789,2.3696351876094186e-16,0.9588972883917785
BF04_x,known_good_control,445.0,445.00000000000006,15,0.9674332908589334,2.3701114026115065e-16,0.9674332908589323
BF04_x,known_good_control,446.0,445.99999999999994,16,0.9586770959837219,2.370584448804258e-16,0.9586770959837221
BF04_x,known_good_control,447.0,447.00000000000006,17,0.9628922448685788,2.371054354169942e-16,0.9628922448685787
BF04_x,known_good_control,448.0,448.0,18,0.9573813698898245,2.3715211463834216e-16,0.9573813698898258
BF04_x,known_good_control,449.0,449.0,19,0.960348248157061,2.371984852816185e-16,0.9603482481570612
BF04_x,known_good_control,450.0,450.0000000000001,20,0.956905188070093,2.3724455005403145e-16,0.956905188070094
BF04_x,known_good_control,451.0,450.99999999999994,21,0.9591939044278072,2.3729031163323987e-16,0.959193904427807
BF04_x,known_good_control,452.0,452.0,22,0.9509556856641336,2.3733577266773914e-16,0.9509556856641339
BF04_x,known_good_control,453.0,453.00000000000006,23,0.9237590463997144,2.3738093577723926e-16,0.9237590463997133
BF04_x,known_good_control,454.0,453.99999999999994,24,0.9476597169389038,2.3742580355303973e-16,0.9476597169389042
BF04_x,known_good_control,455.0,455.00000000000006,25,0.9550418971050721,2.374703785583969e-16,0.9550418971050724
BF04_x,known_good_control,456.0,456.0,26,0.9693900030866557,2.375146633288862e-16,0.9693900030866572
BF04_x,known_good_control,457.0,457.0,27,0.9647205746423675,2.375586603727601e-16,0.9647205746423677
BF04_x,known_good_control,458.0,458.0,28,0.9698391487673163,2.376023721712988e-16,0.9698391487673172
BF04_x,known_good_control,459.0,459.0,29,0.9717774852026198,2.376458011791573e-16,0.9717774852026185
BF04_x,known_good_control,460.0,460.00000000000006,30,0.9704931936101274,2.376889498247063e-16,0.9704931936101286
BF04_x,known_good_control,461.0,460.99999999999994,31,0.9768640259003981,2.3773182051036883e-16,0.9768640259003976
BF04_x,known_good_control,462.0,461.99999999999994,32,0.9745061873182723,2.377744156129507e-16,0.9745061873182713
BF04_x,known_good_control,463.0,463.0,33,0.978404574072753,2.378167374839678e-16,0.9784045740727535
BF04_x,known_good_control,464.0,464.00000000000006,34,0.9812232514748525,2.3785878844996657e-16,0.9812232514748517
BF04_x,known_good_control,465.0,465.00000000000006,35,0.9799256530328971,2.379005708128412e-16,0.9799256530328968
BF04_y,known_good_control,435.0,435.00000000000006,5,0.7700511612113217,2.3652018815462696e-16,0.7700511612113209
BF04_y,known_good_control,436.0,436.00000000000006,6,0.6718373489424173,2.36570792783579e-16,0.671837348942418
BF04_y,known_good_control,437.0,437.0,7,0.6413601467220778,2.366210538944842e-16,0.6413601467220771
BF04_y,known_good_control,438.0,438.00000000000006,8,0.5642997458714425,2.366709745814554e-16,0.5642997458714417
BF04_y,known_good_control,439.0,438.99999999999994,9,0.5152526629051065,2.3672055790393985e-16,0.515252662905107
BF04_y,known_good_control,440.0,440.00000000000006,10,0.4328867796698657,2.367698068871827e-16,0.43288677966986566
BF04_y,known_good_control,441.0,440.99999999999994,11,0.3628063723714659,2.368187245226837e-16,0.3628063723714658
BF04_y,known_good_control,442.0,442.0,12,0.27031370279112626,2.3686731376864663e-16,0.27031370279112626
BF04_y,known_good_control,443.0,443.0,13,0.1912934168498465,2.369155775504218e-16,0.19129341684984616
BF04_y,known_good_control,444.0,444.0,14,0.10503117370585319,2.3696351876094186e-16,0.10503117370585319
BF04_y,known_good_control,445.0,445.00000000000006,15,0.04769230209372225,2.3701114026115065e-16,0.04769230209372232
BF04_y,known_good_control,446.0,445.99999999999994,16,0.012862784919784412,2.370584448804258e-16,0.012862784919784402
BF04_y,known_good_control,447.0,447.00000000000006,17,0.01955484269853188,2.371054354169942e-16,0.019554842698531895
BF04_y,known_good_control,448.0,448.0,18,0.0739510228664922,2.3715211463834216e-16,0.07395102286649217
BF04_y,known_good_control,449.0,449.0,19,0.15025749522787257,2.371984852816185e-16,0.15025749522787252
BF04_y,known_good_control,450.0,450.0000000000001,20,0.26317550467302947,2.3724455005403145e-16,0.2631755046730296
BF04_y,known_good_control,451.0,450.99999999999994,21,0.3879131679854339,2.3729031163323987e-16,0.38791316798543385
BF04_y,known_good_control,452.0,452.0,22,0.34392655573208153,2.3733577266773914e-16,0.34392655573208164
BF04_y,known_good_control,453.0,453.00000000000006,23,0.9029611858063883,2.3738093577723926e-16,0.9029611858063895
BF04_y,known_good_control,454.0,453.99999999999994,24,0.2085328252310506,2.3742580355303973e-16,0.20853282523105043
BF04_y,known_good_control,455.0,455.00000000000006,25,0.4422105567577078,2.374703785583969e-16,0.4422105567577078
BF04_y,known_good_control,456.0,456.0,26,0.562994971714015,2.375146633288862e-16,0.5629949717140155
BF04_y,known_good_control,457.0,457.0,27,0.6232628874736864,2.375586603727601e-16,0.6232628874736855
BF04_y,known_good_control,458.0,458.0,28,0.6490134980102336,2.376023721712988e-16,0.6490134980102331
BF04_y,known_good_control,459.0,459.0,29,0.6939990000914724,2.376458011791573e-16,0.6939990000914729
BF04_y,known_good_control,460.0,460.00000000000006,30,0.6998875355047174,2.376889498247063e-16,0.6998875355047169
BF04_y,known_good_control,461.0,460.99999999999994,31,0.7156568342900622,2.3773182051036883e-16,0.7156568342900631
BF04_y,known_good_control,462.0,461.99999999999994,32,0.7254808041400377,2.377744156129507e-16,0.7254808041400369
BF04_y,known_good_control,463.0,463.0,33,0.7171046096304876,2.378167374839678e-16,0.7171046096304878
BF04_y,known_good_control,464.0,464.00000000000006,34,0.7184155701422705,2.3785878844996657e-16,0.7184155701422708
BF04_y,known_good_control,465.0,465.00000000000006,35,0.7067268778586684,2.379005708128412e-16,0.7067268778586682
BF05_x,known_good_control,435.0,435.00000000000006,5,0.21829740675412168,2.3652018815462696e-16,0.21829740675412154
BF05_x,known_good_control,436.0,436.00000000000006,6,0.5154339655884302,2.36570792783579e-16,0.5154339655884297
BF05_x,known_good_control,437.0,437.0,7,0.5208968076548472,2.366210538944842e-16,0.520896807654847
BF05_x,known_good_control,438.0,438.00000000000006,8,0.6435090492565685,2.366709745814554e-16,0.6435090492565687
BF05_x,known_good_control,439.0,438.99999999999994,9,0.6375974900646862,2.3672055790393985e-16,0.637597490064686
BF05_x,known_good_control,440.0,440.00000000000006,10,0.708424236555152,2.367698068871827e-16,0.7084242365551526
BF05_x,known_good_control,441.0,440.99999999999994,11,0.6895316793611966,2.368187245226837e-16,0.6895316793611962
BF05_x,known_good_control,442.0,442.0,12,0.7659156872535067,2.3686731376864663e-16,0.7659156872535061
BF05_x,known_good_control,443.0,443.0,13,0.42023119492505195,2.369155775504218e-16,0.4202311949250521
BF05_x,known_good_control,444.0,444.0,14,0.7874096227402069,2.3696351876094186e-16,0.7874096227402066
BF05_x,known_good_control,445.0,445.00000000000006,15,0.9223421024986725,2.3701114026115065e-16,0.9223421024986735
BF05_x,known_good_control,446.0,445.99999999999994,16,0.9181521086214359,2.370584448804258e-16,0.9181521086214347
BF05_x,known_good_control,447.0,447.00000000000006,17,0.23809167437477025,2.371054354169942e-16,0.23809167437477022
BF05_x,known_good_control,448.0,448.0,18,0.6950509102085158,2.3715211463834216e-16,0.6950509102085152
BF05_x,known_good_control,449.0,449.0,19,0.7212504397444449,2.371984852816185e-16,0.7212504397444446
BF05_x,known_good_control,450.0,450.0000000000001,20,0.796331614488996,2.3724455005403145e-16,0.7963316144889963
BF05_x,known_good_control,451.0,450.99999999999994,21,0.7809918507324646,2.3729031163323987e-16,0.7809918507324656
BF05_x,known_good_control,452.0,452.0,22,0.8396418826049419,2.3733577266773914e-16,0.839641882604941
BF05_x,known_good_control,453.0,453.00000000000006,23,0.8119442459953797,2.3738093577723926e-16,0.8119442459953793
BF05_x,known_good_control,454.0,453.99999999999994,24,0.8563351558737138,2.3742580355303973e-16,0.856335155873714
BF05_x,known_good_control,455.0,455.00000000000006,25,0.8480519003274669,2.374703785583969e-16,0.8480519003274672
BF05_x,known_good_control,456.0,456.0,26,0.8618799169128188,2.375146633288862e-16,0.8618799169128188
BF05_x,known_good_control,457.0,457.0,27,0.8759463722332176,2.375586603727601e-16,0.8759463722332168
BF05_x,known_good_control,458.0,458.0,28,0.8772791994896276,2.376023721712988e-16,0.8772791994896278
BF05_x,known_good_control,459.0,459.0,29,0.9024058815765215,2.376458011791573e-16,0.9024058815765206
BF05_x,known_good_control,460.0,460.00000000000006,30,0.8799042039841597,2.376889498247063e-16,0.8799042039841599
BF05_x,known_good_control,461.0,460.99999999999994,31,0.8993883188271635,2.3773182051036883e-16,0.8993883188271643
BF05_x,known_good_control,462.0,461.99999999999994,32,0.9102659914412932,2.377744156129507e-16,0.9102659914412923
BF05_x,known_good_control,463.0,463.0,33,0.8937854121144255,2.378167374839678e-16,0.8937854121144252
BF05_x,known_good_control,464.0,464.00000000000006,34,0.9169696318655244,2.3785878844996657e-16,0.9169696318655247
BF05_x,known_good_control,465.0,465.00000000000006,35,0.9074203761391282,2.379005708128412e-16,0.9074203761391274
BF05_y,known_good_control,435.0,435.00000000000006,5,0.9630336243759009,2.3652018815462696e-16,0.9630336243758997
BF05_y,known_good_control,436.0,436.00000000000006,6,0.9662086821964808,2.36570792783579e-16,0.9662086821964809
BF05_y,known_good_control,437.0,437.0,7,0.9542942412842256,2.366210538944842e-16,0.9542942412842259
BF05_y,known_good_control,438.0,438.00000000000006,8,0.9594862937421813,2.366709745814554e-16,0.9594862937421811
BF05_y,known_good_control,439.0,438.99999999999994,9,0.8238355489540709,2.3672055790393985e-16,0.8238355489540712
BF05_y,known_good_control,440.0,440.00000000000006,10,0.673312997721314,2.367698068871827e-16,0.6733129977213143
BF05_y,known_good_control,441.0,440.99999999999994,11,0.27586733592413964,2.368187245226837e-16,0.2758673359241398
BF05_y,known_good_control,442.0,442.0,12,0.05197275999294007,2.3686731376864663e-16,0.051972759992940064
BF05_y,known_good_control,443.0,443.0,13,0.5125324487846676,2.369155775504218e-16,0.5125324487846674
BF05_y,known_good_control,444.0,444.0,14,0.8030289389228991,2.3696351876094186e-16,0.8030289389228988
BF05_y,known_good_control,445.0,445.00000000000006,15,0.9055238230176813,2.3701114026115065e-16,0.9055238230176813
BF05_y,known_good_control,446.0,445.99999999999994,16,0.9803100865308031,2.370584448804258e-16,0.980310086530803
BF05_y,known_good_control,447.0,447.00000000000006,17,0.9975277100845666,2.371054354169942e-16,0.9975277100845661
BF05_y,known_good_control,448.0,448.0,18,0.9381611451456323,2.3715211463834216e-16,0.9381611451456334
BF05_y,known_good_control,449.0,449.0,19,0.5334953707473629,2.371984852816185e-16,0.5334953707473631
BF05_y,known_good_control,450.0,450.0000000000001,20,0.02333517034957126,2.3724455005403145e-16,0.023335170349571263
BF05_y,known_good_control,451.0,450.99999999999994,21,0.4188689117459456,2.3729031163323987e-16,0.4188689117459458
BF05_y,known_good_control,452.0,452.0,22,0.6868149435636637,2.3733577266773914e-16,0.6868149435636622
BF05_y,known_good_control,453.0,453.00000000000006,23,0.929233079711145,2.3738093577723926e-16,0.9292330797111453
BF05_y,known_good_control,454.0,453.99999999999994,24,0.7339617866442304,2.3742580355303973e-16,0.7339617866442307
BF05_y,known_good_control,455.0,455.00000000000006,25,0.3665565836339031,2.374703785583969e-16,0.3665565836339031
BF05_y,known_good_control,456.0,456.0,26,0.5867781833979092,2.375146633288862e-16,0.5867781833979089
BF05_y,known_good_control,457.0,457.0,27,0.4317665162987526,2.375586603727601e-16,0.43176651629875196
BF05_y,known_good_control,458.0,458.0,28,0.6518378061534152,2.376023721712988e-16,0.6518378061534149
BF05_y,known_good_control,459.0,459.0,29,0.8585405312344035,2.376458011791573e-16,0.8585405312344034
BF05_y,known_good_control,460.0,460.00000000000006,30,0.8162310604162145,2.376889498247063e-16,0.8162310604162136
BF05_y,known_good_control,461.0,460.99999999999994,31,0.8878475294158238,2.3773182051036883e-16,0.8878475294158237
BF05_y,known_good_control,462.0,461.99999999999994,32,0.8769589196380229,2.377744156129507e-16,0.876958919638023
BF05_y,known_good_control,463.0,463.0,33,0.9045205570545837,2.378167374839678e-16,0.9045205570545833
BF05_y,known_good_control,464.0,464.00000000000006,34,0.9427879873591025,2.3785878844996657e-16,0.9427879873591033
BF05_y,known_good_control,465.0,465.00000000000006,35,0.9413353636966306,2.379005708128412e-16,0.9413353636966295
BF06_x,known_good_control,435.0,435.00000000000006,5,0.8083151833977746,2.3652018815462696e-16,0.8083151833977745
BF06_x,known_good_control,436.0,436.00000000000006,6,0.5760145478646103,2.36570792783579e-16,0.5760145478646096
BF06_x,known_good_control,437.0,437.0,7,0.22988650725901588,2.366210538944842e-16,0.22988650725901616
BF06_x,known_good_control,438.0,438.00000000000006,8,0.032542820343317534,2.366709745814554e-16,0.03254282034331752
BF06_x,known_good_control,439.0,438.99999999999994,9,0.0715537021214268,2.3672055790393985e-16,0.07155370212142692
BF06_x,known_good_control,440.0,440.00000000000006,10,0.1839650269255913,2.367698068871827e-16,0.18396502692559122
BF06_x,known_good_control,441.0,440.99999999999994,11,0.3257888356346023,2.368187245226837e-16,0.32578883563460254
BF06_x,known_good_control,442.0,442.0,12,0.4625943068793553,2.3686731376864663e-16,0.46259430687935504
BF06_x,known_good_control,443.0,443.0,13,0.5658089364292411,2.369155775504218e-16,0.5658089364292415
BF06_x,known_good_control,444.0,444.0,14,0.6846522354845305,2.3696351876094186e-16,0.684652235484532
BF06_x,known_good_control,445.0,445.00000000000006,15,0.728234574108961,2.3701114026115065e-16,0.7282345741089622
BF06_x,known_good_control,446.0,445.99999999999994,16,0.8995296696346012,2.370584448804258e-16,0.8995296696346006
BF06_x,known_good_control,447.0,447.00000000000006,17,1.0302871916162388,2.371054354169942e-16,1.030287191616239
BF06_x,known_good_control,448.0,448.0,18,0.9358323438278296,2.3715211463834216e-16,0.93583234382783
BF06_x,known_good_control,449.0,449.0,19,0.9683955453404256,2.371984852816185e-16,0.9683955453404257
BF06_x,known_good_control,450.0,450.0000000000001,20,0.7989836743592486,2.3724455005403145e-16,0.7989836743592477
BF06_x,known_good_control,451.0,450.99999999999994,21,0.4958622584732406,2.3729031163323987e-16,0.49586225847324134
BF06_x,known_good_control,452.0,452.0,22,0.20174730945181943,2.3733577266773914e-16,0.20174730945181918
BF06_x,known_good_control,453.0,453.00000000000006,23,0.1163704548301794,2.3738093577723926e-16,0.11637045483017941
BF06_x,known_good_control,454.0,453.99999999999994,24,0.06544034808576696,2.3742580355303973e-16,0.065440348085767
BF06_x,known_good_control,455.0,455.00000000000006,25,0.127143625990166,2.374703785583969e-16,0.12714362599016607
BF06_x,known_good_control,456.0,456.0,26,0.1979894653867922,2.375146633288862e-16,0.19798946538679235
BF06_x,known_good_control,457.0,457.0,27,0.24151526945844068,2.375586603727601e-16,0.24151526945844065
BF06_x,known_good_control,458.0,458.0,28,0.30981741358297443,2.376023721712988e-16,0.3098174135829744
BF06_x,known_good_control,459.0,459.0,29,0.3387768798296173,2.376458011791573e-16,0.33877687982961724
BF06_x,known_good_control,460.0,460.00000000000006,30,0.37726314366400626,2.376889498247063e-16,0.3772631436640058
BF06_x,known_good_control,461.0,460.99999999999994,31,0.4145183394786916,2.3773182051036883e-16,0.4145183394786917
BF06_x,known_good_control,462.0,461.99999999999994,32,0.42509535978212065,2.377744156129507e-16,0.42509535978212043
BF06_x,known_good_control,463.0,463.0,33,0.46007595668365747,2.378167374839678e-16,0.4600759566836578
BF06_x,known_good_control,464.0,464.00000000000006,34,0.4738137720518488,2.3785878844996657e-16,0.473813772051849
BF06_x,known_good_control,465.0,465.00000000000006,35,0.4827532144799341,2.379005708128412e-16,0.4827532144799339
BF06_y,known_good_control,435.0,435.00000000000006,5,0.38312703870001025,2.3652018815462696e-16,0.38312703870000997
BF06_y,known_good_control,436.0,436.00000000000006,6,1.246145316854429,2.36570792783579e-16,1.2461453168544299
BF06_y,known_good_control,437.0,437.0,7,0.42270933357382784,2.366210538944842e-16,0.42270933357382773
BF06_y,known_good_control,438.0,438.00000000000006,8,0.10561567012386083,2.366709745814554e-16,0.10561567012386082
BF06_y,known_good_control,439.0,438.99999999999994,9,0.26431407013381664,2.3672055790393985e-16,0.26431407013381675
BF06_y,known_good_control,440.0,440.00000000000006,10,0.33780811691904816,2.367698068871827e-16,0.33780811691904794
BF06_y,known_good_control,441.0,440.99999999999994,11,0.4350968458943461,2.368187245226837e-16,0.4350968458943465
BF06_y,known_good_control,442.0,442.0,12,0.5171858464961772,2.3686731376864663e-16,0.5171858464961766
BF06_y,known_good_control,443.0,443.0,13,0.5914015665771558,2.369155775504218e-16,0.5914015665771563
BF06_y,known_good_control,444.0,444.0,14,0.6503831525371103,2.3696351876094186e-16,0.6503831525371104
BF06_y,known_good_control,445.0,445.00000000000006,15,0.7010012368259287,2.3701114026115065e-16,0.701001236825928
BF06_y,known_good_control,446.0,445.99999999999994,16,0.7451422744291015,2.370584448804258e-16,0.7451422744291009
BF06_y,known_good_control,447.0,447.00000000000006,17,0.806037200251066,2.371054354169942e-16,0.8060372002510655
BF06_y,known_good_control,448.0,448.0,18,0.8128025208839913,2.3715211463834216e-16,0.8128025208839909
BF06_y,known_good_control,449.0,449.0,19,0.9297373301452188,2.371984852816185e-16,0.9297373301452189
BF06_y,known_good_control,450.0,450.0000000000001,20,0.68785740784819,2.3724455005403145e-16,0.6878574078481907
BF06_y,known_good_control,451.0,450.99999999999994,21,0.392550926717343,2.3729031163323987e-16,0.3925509267173428
BF06_y,known_good_control,452.0,452.0,22,0.5334064849199007,2.3733577266773914e-16,0.5334064849199006
BF06_y,known_good_control,453.0,453.00000000000006,23,0.5519354175983119,2.3738093577723926e-16,0.5519354175983118
BF06_y,known_good_control,454.0,453.99999999999994,24,0.5613846132499652,2.3742580355303973e-16,0.5613846132499648
BF06_y,known_good_control,455.0,455.00000000000006,25,0.5700358647962711,2.374703785583969e-16,0.5700358647962708
BF06_y,known_good_control,456.0,456.0,26,0.5555753375565233,2.375146633288862e-16,0.5555753375565237
BF06_y,known_good_control,457.0,457.0,27,0.5619498113573136,2.375586603727601e-16,0.5619498113573135
BF06_y,known_good_control,458.0,458.0,28,0.5439575743549724,2.376023721712988e-16,0.5439575743549728
BF06_y,known_good_control,459.0,459.0,29,0.5298580021504202,2.376458011791573e-16,0.5298580021504202
BF06_y,known_good_control,460.0,460.00000000000006,30,0.5232676596935774,2.376889498247063e-16,0.5232676596935779
BF06_y,known_good_control,461.0,460.99999999999994,31,0.49309248988380155,2.3773182051036883e-16,0.49309248988380194
BF06_y,known_good_control,462.0,461.99999999999994,32,0.484398108470252,2.377744156129507e-16,0.4843981084702519
BF06_y,known_good_control,463.0,463.0,33,0.4651785451111065,2.378167374839678e-16,0.4651785451111068
BF06_y,known_good_control,464.0,464.00000000000006,34,0.43424535774988554,2.3785878844996657e-16,0.43424535774988615
BF06_y,known_good_control,465.0,465.00000000000006,35,0.4318805152704299,2.379005708128412e-16,0.4318805152704299
BF07_x,known_good_control,435.0,435.00000000000006,5,0.7432053036844518,2.3652018815462696e-16,0.7432053036844516
BF07_x,known_good_control,436.0,436.00000000000006,6,0.7644388072057664,2.36570792783579e-16,0.7644388072057667
BF07_x,known_good_control,437.0,437.0,7,0.7639614895748467,2.366210538944842e-16,0.7639614895748464
BF07_x,known_good_control,438.0,438.00000000000006,8,0.7579388627576987,2.366709745814554e-16,0.7579388627576985
BF07_x,known_good_control,439.0,438.99999999999994,9,0.7482325087078278,2.3672055790393985e-16,0.7482325087078289
BF07_x,known_good_control,440.0,440.00000000000006,10,0.761806851757785,2.367698068871827e-16,0.7618068517577843
BF07_x,known_good_control,441.0,440.99999999999994,11,0.7623132719879928,2.368187245226837e-16,0.7623132719879923
BF07_x,known_good_control,442.0,442.0,12,0.7614657520600354,2.3686731376864663e-16,0.7614657520600359
BF07_x,known_good_control,443.0,443.0,13,0.7606539334141161,2.369155775504218e-16,0.7606539334141156
BF07_x,known_good_control,444.0,444.0,14,0.7561860161222114,2.3696351876094186e-16,0.7561860161222113
BF07_x,known_good_control,445.0,445.00000000000006,15,0.7505362952071374,2.3701114026115065e-16,0.7505362952071372
BF07_x,known_good_control,446.0,445.99999999999994,16,0.7384378321941989,2.370584448804258e-16,0.7384378321941991
BF07_x,known_good_control,447.0,447.00000000000006,17,0.7224472753262388,2.371054354169942e-16,0.7224472753262383
BF07_x,known_good_control,448.0,448.0,18,0.6964215482224371,2.3715211463834216e-16,0.6964215482224366
BF07_x,known_good_control,449.0,449.0,19,0.6618646305210453,2.371984852816185e-16,0.6618646305210455
BF07_x,known_good_control,450.0,450.0000000000001,20,0.6197898881833034,2.3724455005403145e-16,0.619789888183303
BF07_x,known_good_control,451.0,450.99999999999994,21,0.5759492219266921,2.3729031163323987e-16,0.5759492219266918
BF07_x,known_good_control,452.0,452.0,22,0.5568997408502617,2.3733577266773914e-16,0.5568997408502626
BF07_x,known_good_control,453.0,453.00000000000006,23,0.5651577013512684,2.3738093577723926e-16,0.5651577013512679
BF07_x,known_good_control,454.0,453.99999999999994,24,0.6072681977560437,2.3742580355303973e-16,0.6072681977560435
BF07_x,known_good_control,455.0,455.00000000000006,25,0.6555046642380239,2.374703785583969e-16,0.6555046642380242
BF07_x,known_good_control,456.0,456.0,26,0.6924265870175559,2.375146633288862e-16,0.6924265870175559
BF07_x,known_good_control,457.0,457.0,27,0.7166890559800495,2.375586603727601e-16,0.716689055980049
BF07_x,known_good_control,458.0,458.0,28,0.7113359363309527,2.376023721712988e-16,0.7113359363309522
BF07_x,known_good_control,459.0,459.0,29,0.6573378873921929,2.376458011791573e-16,0.6573378873921923
BF07_x,known_good_control,460.0,460.00000000000006,30,0.904478799421374,2.376889498247063e-16,0.9044787994213733
BF07_x,known_good_control,461.0,460.99999999999994,31,0.9321029754365744,2.3773182051036883e-16,0.9321029754365746
BF07_x,known_good_control,462.0,461.99999999999994,32,0.9117996822613657,2.377744156129507e-16,0.9117996822613654
BF07_x,known_good_control,463.0,463.0,33,0.900777802800596,2.378167374839678e-16,0.9007778028005953
BF07_x,known_good_control,464.0,464.00000000000006,34,0.8768384283212275,2.3785878844996657e-16,0.8768384283212286
BF07_x,known_good_control,465.0,465.00000000000006,35,0.8708593380421228,2.379005708128412e-16,0.870859338042123
BF07_y,known_good_control,435.0,435.00000000000006,5,0.579118359964046,2.3652018815462696e-16,0.5791183599640468
BF07_y,known_good_control,436.0,436.00000000000006,6,0.6477687423128188,2.36570792783579e-16,0.6477687423128187
BF07_y,known_good_control,437.0,437.0,7,0.6855973663357157,2.366210538944842e-16,0.6855973663357152
BF07_y,known_good_control,438.0,438.00000000000006,8,0.701193404029332,2.366709745814554e-16,0.7011934040293322
BF07_y,known_good_control,439.0,438.99999999999994,9,0.7010441216418659,2.3672055790393985e-16,0.7010441216418665
BF07_y,known_good_control,440.0,440.00000000000006,10,0.7028974147252167,2.367698068871827e-16,0.7028974147252174
BF07_y,known_good_control,441.0,440.99999999999994,11,0.6964801649635591,2.368187245226837e-16,0.696480164963559
BF07_y,known_good_control,442.0,442.0,12,0.6852305947086599,2.3686731376864663e-16,0.6852305947086601
BF07_y,known_good_control,443.0,443.0,13,0.6702765216278144,2.369155775504218e-16,0.6702765216278151
BF07_y,known_good_control,444.0,444.0,14,0.6520358603203844,2.3696351876094186e-16,0.6520358603203854
BF07_y,known_good_control,445.0,445.00000000000006,15,0.6314511721714263,2.3701114026115065e-16,0.6314511721714263
BF07_y,known_good_control,446.0,445.99999999999994,16,0.608398574805586,2.370584448804258e-16,0.6083985748055857
BF07_y,known_good_control,447.0,447.00000000000006,17,0.5873456259874746,2.371054354169942e-16,0.5873456259874743
BF07_y,known_good_control,448.0,448.0,18,0.5682158437193392,2.3715211463834216e-16,0.5682158437193395
BF07_y,known_good_control,449.0,449.0,19,0.5604927419524015,2.371984852816185e-16,0.5604927419524018
BF07_y,known_good_control,450.0,450.0000000000001,20,0.5652249043530878,2.3724455005403145e-16,0.5652249043530873
BF07_y,known_good_control,451.0,450.99999999999994,21,0.5851236764883073,2.3729031163323987e-16,0.5851236764883072
BF07_y,known_good_control,452.0,452.0,22,0.612683488602935,2.3733577266773914e-16,0.6126834886029351
BF07_y,known_good_control,453.0,453.00000000000006,23,0.6269255606719782,2.3738093577723926e-16,0.6269255606719782
BF07_y,known_good_control,454.0,453.99999999999994,24,0.6293337359538131,2.3742580355303973e-16,0.6293337359538129
BF07_y,known_good_control,455.0,455.00000000000006,25,0.6164272096548858,2.374703785583969e-16,0.6164272096548854
BF07_y,known_good_control,456.0,456.0,26,0.5971006664014223,2.375146633288862e-16,0.5971006664014223
BF07_y,known_good_control,457.0,457.0,27,0.5652887283476125,2.375586603727601e-16,0.5652887283476123
BF07_y,known_good_control,458.0,458.0,28,0.49072703876130985,2.376023721712988e-16,0.49072703876130946
BF07_y,known_good_control,459.0,459.0,29,0.3057716367755454,2.376458011791573e-16,0.3057716367755455
BF07_y,known_good_control,460.0,460.00000000000006,30,0.8658999018677774,2.376889498247063e-16,0.8658999018677774
BF07_y,known_good_control,461.0,460.99999999999994,31,0.9414044644020063,2.3773182051036883e-16,0.941404464402006
BF07_y,known_good_control,462.0,461.99999999999994,32,0.8845435922900277,2.377744156129507e-16,0.8845435922900271
BF07_y,known_good_control,463.0,463.0,33,0.8519900399535374,2.378167374839678e-16,0.8519900399535373
BF07_y,known_good_control,464.0,464.00000000000006,34,0.7888585790151742,2.3785878844996657e-16,0.7888585790151751
BF07_y,known_good_control,465.0,465.00000000000006,35,0.7688987297301847,2.379005708128412e-16,0.768898729730185
