structure_id,gan_representation,wavelength_nm,angle_air_deg,T_TE,T_TM,R_TE,R_TM,T_unpolarized,R_unpolarized,power_entering_unpolarized,A_stack_unpolarized,final_propagating
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-30.0,0.021381314233302588,0.05205881108596873,0.9735129086053146,0.9458324852485748,0.036720062659635656,0.9596726969269447,0.03672006265963554,-1.196959198423997e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-29.0,0.02469610314007902,0.05663957371093197,0.9714741494499903,0.9425839710695925,0.0406678384255055,0.9570290602597914,0.04066783842550609,5.984795992119984e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-28.0,0.028648019595162343,0.062002119475273516,0.9688321035160716,0.9385698652134159,0.04532506953521793,0.9537009843647437,0.045325069535217824,-1.0755285551056204e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-27.0,0.033380291903908975,0.06829574137946036,0.9654479628496069,0.933644356857913,0.050838016641684663,0.94954615985376,0.05083801664168491,2.498001805406602e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-26.0,0.039072154660693637,0.07570352176188003,0.9611473024529055,0.9276278885077606,0.05738783821128683,0.944387595480333,0.05738783821128671,-1.214306433183765e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-25.0,0.04594834782968764,0.08445008400704984,0.9557104313581247,0.9202991837102361,0.06519921591836875,0.9380048075341805,0.06519921591836877,4.163336342344337e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-24.0,0.054290889292033184,0.09481078305432193,0.9488603368018127,0.9113857012335236,0.07455083617317756,0.9301230190176681,0.07455083617317736,-2.0469737016526324e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-23.0,0.06445332181969132,0.10712221012311945,0.9402479441681785,0.90055257520544,0.08578776597140539,0.9204002596868093,0.08578776597140558,2.0122792321330962e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-22.0,0.07687727366393848,0.12179345816011775,0.9294347409349458,0.8873905043058593,0.09933536591202811,0.9084126226204026,0.09933536591202813,2.0816681711721685e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-21.0,0.09211036702418217,0.13931677995355382,0.9158735703362,0.8714038382147873,0.11571357348886799,0.8936387042754936,0.11571357348886802,1.3877787807814457e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-20.0,0.11082291122142487,0.16027482760650946,0.8988899433566957,0.8520015258993191,0.13554886941396715,0.8754457346280073,0.13554886941396752,3.469446951953614e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-19.0,0.13381790697529805,0.1853392759579002,0.8776690834603027,0.8284959698730838,0.15957859146659914,0.8530825266666933,0.1595785914665992,8.326672684688674e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-18.0,0.16202403269692792,0.2152520186144141,0.8512587841911932,0.8001184968322937,0.188638025655671,0.8256886405117434,0.18863802565567114,1.3877787807814457e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-17.0,0.19645409321793056,0.25077535501581427,0.8186055122221754,0.7660651085885822,0.22361472411687242,0.7923353104053787,0.22361472411687228,-1.5265566588595902e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-16.0,0.23810278457907505,0.29259286064671003,0.7786503014924286,0.7255913293064861,0.2653478226128925,0.7521208153994574,0.26534782261289275,2.220446049250313e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-15.0,0.28775199113352057,0.341141660451389,0.7305176642650857,0.6781767266050062,0.31444682579245475,0.704347195435046,0.31444682579245464,-1.6653345369377348e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-14.0,0.3456603456080447,0.3963673516292869,0.6738239610320693,0.6237703153819153,0.3710138486186658,0.6487971382069924,0.3710138486186657,-8.326672684688674e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-13.0,0.41115517719208633,0.45742589716124976,0.6090922673462926,0.5630961031102789,0.43429053717666805,0.5860941852282857,0.434290537176668,-2.7755575615628914e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-12.0,0.4822344218609411,0.5224184812965302,0.5381718818501096,0.4979362935797117,0.5023264515787357,0.5180540877149107,0.5023264515787358,8.326672684688674e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-11.0,0.5554013584429098,0.5883165492459279,0.4644414046590584,0.43123535492639575,0.5718589538444189,0.4478383797927271,0.5718589538444198,8.881784197001252e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-10.0,0.6259976635697138,0.6512519193070357,0.392521366644146,0.3668435319842076,0.6386247914383747,0.37968244931417683,0.6386247914383741,-6.106226635438361e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-9.0,0.6891323960764717,0.7072297639104778,0.32737809626678344,0.30882766197042194,0.6981810799934747,0.3181028791186027,0.6981810799934742,-4.440892098500626e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-8.0,0.7409271754726966,0.7530730406630797,0.27307619506382763,0.26052524043922354,0.7470001080678881,0.2668007177515256,0.7470001080678876,-5.551115123125783e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-7.0,0.7794947681933029,0.7871955680556443,0.23175733575478838,0.2237400762629268,0.7833451681244736,0.2277487060088576,0.7833451681244743,7.771561172376096e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-6.0,0.8051773094729738,0.8098458306379039,0.20333934903443132,0.1984502562855637,0.8075115700554389,0.2008948026599975,0.8075115700554392,3.3306690738754696e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-5.0,0.8200374729762386,0.8227664000586026,0.1859728493333566,0.183105463778268,0.8214019365174206,0.1845391565558123,0.8214019365174206,-5.551115123125783e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-4.0,0.8269922178696076,0.8285183818028327,0.17688415938238922,0.17527993729952018,0.8277552998362201,0.1760820483409547,0.8277552998362202,5.551115123125783e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-3.0,0.8290167586862573,0.8298000074610197,0.17317540468331055,0.17235363046271812,0.8294083830736385,0.17276451757301434,0.8294083830736392,6.106226635438361e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-2.0,0.8286324332849074,0.8289622640719737,0.17235551823207346,0.1720104027583248,0.8287973486784406,0.17218296049519913,0.8287973486784409,3.3306690738754696e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,-1.0,0.827674473274753,0.8277547735789145,0.17259387984335103,0.1725100428125007,0.8277146234268338,0.17255196132792588,0.8277146234268331,-6.106226635438361e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,0.0,0.8272350463543487,0.8272350463543487,0.17279426508461443,0.17279426508461443,0.8272350463543487,0.17279426508461443,0.8272350463543486,-1.1102230246251565e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,1.0,0.827674473274753,0.8277547735789145,0.17259387984335103,0.1725100428125007,0.8277146234268338,0.17255196132792588,0.8277146234268331,-6.106226635438361e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,2.0,0.8286324332849074,0.8289622640719737,0.17235551823207346,0.1720104027583248,0.8287973486784406,0.17218296049519913,0.8287973486784409,3.3306690738754696e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,3.0,0.8290167586862573,0.8298000074610197,0.17317540468331055,0.17235363046271812,0.8294083830736385,0.17276451757301434,0.8294083830736392,6.106226635438361e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,4.0,0.8269922178696076,0.8285183818028327,0.17688415938238922,0.17527993729952018,0.8277552998362201,0.1760820483409547,0.8277552998362202,5.551115123125783e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,5.0,0.8200374729762386,0.8227664000586026,0.1859728493333566,0.183105463778268,0.8214019365174206,0.1845391565558123,0.8214019365174206,-5.551115123125783e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,6.0,0.8051773094729738,0.8098458306379039,0.20333934903443132,0.1984502562855637,0.8075115700554389,0.2008948026599975,0.8075115700554392,3.3306690738754696e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,7.0,0.7794947681933029,0.7871955680556443,0.23175733575478838,0.2237400762629268,0.7833451681244736,0.2277487060088576,0.7833451681244743,7.771561172376096e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,8.0,0.7409271754726966,0.7530730406630797,0.27307619506382763,0.26052524043922354,0.7470001080678881,0.2668007177515256,0.7470001080678876,-5.551115123125783e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,9.0,0.6891323960764717,0.7072297639104778,0.32737809626678344,0.30882766197042194,0.6981810799934747,0.3181028791186027,0.6981810799934742,-4.440892098500626e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,10.0,0.6259976635697138,0.6512519193070357,0.392521366644146,0.3668435319842076,0.6386247914383747,0.37968244931417683,0.6386247914383741,-6.106226635438361e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,11.0,0.5554013584429098,0.5883165492459279,0.4644414046590584,0.43123535492639575,0.5718589538444189,0.4478383797927271,0.5718589538444198,8.881784197001252e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,12.0,0.4822344218609411,0.5224184812965302,0.5381718818501096,0.4979362935797117,0.5023264515787357,0.5180540877149107,0.5023264515787358,8.326672684688674e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,13.0,0.41115517719208633,0.45742589716124976,0.6090922673462926,0.5630961031102789,0.43429053717666805,0.5860941852282857,0.434290537176668,-2.7755575615628914e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,14.0,0.3456603456080447,0.3963673516292869,0.6738239610320693,0.6237703153819153,0.3710138486186658,0.6487971382069924,0.3710138486186657,-8.326672684688674e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,15.0,0.28775199113352057,0.341141660451389,0.7305176642650857,0.6781767266050062,0.31444682579245475,0.704347195435046,0.31444682579245464,-1.6653345369377348e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,16.0,0.23810278457907505,0.29259286064671003,0.7786503014924286,0.7255913293064861,0.2653478226128925,0.7521208153994574,0.26534782261289275,2.220446049250313e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,17.0,0.19645409321793056,0.25077535501581427,0.8186055122221754,0.7660651085885822,0.22361472411687242,0.7923353104053787,0.22361472411687228,-1.5265566588595902e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,18.0,0.16202403269692792,0.2152520186144141,0.8512587841911932,0.8001184968322937,0.188638025655671,0.8256886405117434,0.18863802565567114,1.3877787807814457e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,19.0,0.13381790697529805,0.1853392759579002,0.8776690834603027,0.8284959698730838,0.15957859146659914,0.8530825266666933,0.1595785914665992,8.326672684688674e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,20.0,0.11082291122142487,0.16027482760650946,0.8988899433566957,0.8520015258993191,0.13554886941396715,0.8754457346280073,0.13554886941396752,3.469446951953614e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,21.0,0.09211036702418217,0.13931677995355382,0.9158735703362,0.8714038382147873,0.11571357348886799,0.8936387042754936,0.11571357348886802,1.3877787807814457e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,22.0,0.07687727366393848,0.12179345816011775,0.9294347409349458,0.8873905043058593,0.09933536591202811,0.9084126226204026,0.09933536591202813,2.0816681711721685e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,23.0,0.06445332181969132,0.10712221012311945,0.9402479441681785,0.90055257520544,0.08578776597140539,0.9204002596868093,0.08578776597140558,2.0122792321330962e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,24.0,0.054290889292033184,0.09481078305432193,0.9488603368018127,0.9113857012335236,0.07455083617317756,0.9301230190176681,0.07455083617317736,-2.0469737016526324e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,25.0,0.04594834782968764,0.08445008400704984,0.9557104313581247,0.9202991837102361,0.06519921591836875,0.9380048075341805,0.06519921591836877,4.163336342344337e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,26.0,0.039072154660693637,0.07570352176188003,0.9611473024529055,0.9276278885077606,0.05738783821128683,0.944387595480333,0.05738783821128671,-1.214306433183765e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,27.0,0.033380291903908975,0.06829574137946036,0.9654479628496069,0.933644356857913,0.050838016641684663,0.94954615985376,0.05083801664168491,2.498001805406602e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,28.0,0.028648019595162343,0.062002119475273516,0.9688321035160716,0.9385698652134159,0.04532506953521793,0.9537009843647437,0.045325069535217824,-1.0755285551056204e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,29.0,0.02469610314007902,0.05663957371093197,0.9714741494499903,0.9425839710695925,0.0406678384255055,0.9570290602597914,0.04066783842550609,5.984795992119984e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,30.0,0.021381314233302588,0.05205881108596873,0.9735129086053146,0.9458324852485748,0.036720062659635656,0.9596726969269447,0.03672006265963554,-1.196959198423997e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,31.0,0.018588874464938475,0.04813793348486936,0.9750591952469704,0.9484339976885586,0.03336340397490392,0.9617465964677645,0.033363403974903956,3.8163916471489756e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,32.0,0.016226493692056386,0.04477723489193581,0.9762018085040921,0.950485153503991,0.030501864291996098,0.9633434810040415,0.030501864291996052,-4.5102810375396984e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,33.0,0.014219686975358175,0.04189500376792901,0.9770122033400608,0.9520648868868545,0.028057345371643595,0.9645385451134576,0.028057345371643713,1.196959198423997e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,34.0,0.012508102141426997,0.03942415322892812,0.9775481351253843,0.9532378042833362,0.02596612768517756,0.9653929697043602,0.025966127685177955,3.946495907847236e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,35.0,0.011042639568212822,0.037309523113622844,0.9778565044196704,0.9540568820751064,0.024176081340917834,0.9659566932473884,0.02417608134091783,-4.336808689942018e-18,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,36.0,0.009783190210917765,0.03550572269814993,0.9779755809115295,0.9545656161146059,0.02264445645453385,0.9662705985130677,0.022644456454533644,-2.0469737016526324e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,37.0,0.00869685517827206,0.03397540642555563,0.9779367461136222,0.9547997347122443,0.021336130801913846,0.9663682404129332,0.021336130801913863,1.5612511283791264e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,38.0,0.0077565403465136,0.03268789580347378,0.9777658629380456,0.9547885644640342,0.020222218074993692,0.9662772137010398,0.02022221807499352,-1.708702623837155e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,39.0,0.006939843387642593,0.03161807811579227,0.9774843555850571,0.9545561198778705,0.019278960751717433,0.9660202377314637,0.01927896075171718,-2.5413698923060224e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,40.0,0.0062281692490507535,0.03074552692280227,0.9771100640291693,0.9541219728139664,0.018486848085926513,0.9656160184215679,0.018486848085926745,2.3245294578089215e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,41.0,0.005606024581780564,0.0300538008668543,0.9766579226378093,0.9535019458138536,0.017829912724317432,0.9650799342258314,0.017829912724317325,-1.0538445116559103e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,42.0,0.005060452769898159,0.029529886500298794,0.9761405011395761,0.9527086639362969,0.017295169635098476,0.9644245825379365,0.017295169635098535,6.028164079019405e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,43.0,0.004580579801247277,0.02916375813457516,0.975568437486686,0.9517519922730004,0.01687216896791122,0.9636602148798432,0.016872168967911556,3.378373969464832e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,44.0,0.004157247828420966,0.02894803344582332,0.974950785510799,0.9506393804765455,0.016552640637122144,0.9627950829936722,0.016552640637122338,1.93421667571414e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,45.0,0.003782718358263815,0.028877708072664068,0.974295295173664,0.9493761310658209,0.01633021321546394,0.9618357131197424,0.016330213215463917,-2.42861286636753e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,46.0,0.003450430934191295,0.02894995595423113,0.9736086392961069,0.9479656047160269,0.016200193444211215,0.9607871220060669,0.016200193444211138,-7.45931094670027e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,47.0,0.003154806210879634,0.029163984875081234,0.9728965976303684,0.9464093729863204,0.016159395542980435,0.9596529853083444,0.016159395542980674,2.404760418572849e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,48.0,0.0028910846738234635,0.029520938755276966,0.9721642068086346,0.9447073268331964,0.016206011714550213,0.9584357668209155,0.01620601171455008,-1.3400738851920835e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,49.0,0.002655194085739328,0.030023839755862234,0.9714158828931102,0.942857747688359,0.01633951692080078,0.9571368152907346,0.016339516920800753,-2.6454533008646308e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,50.0,0.002443640168842085,0.030677564335259047,0.9706555218475108,0.9408573467678563,0.016560602252050565,0.9557564343076835,0.016560602252050666,9.90960785651751e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,51.0,0.002253416148908003,0.031488848034437515,0.969886582153191,0.9387012775763854,0.01687113209167276,0.9542939298647882,0.01687113209167277,9.974659986866641e-18,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,52.0,0.0020819276641918143,0.03246631400541102,0.9691121529345245,0.9363831262551788,0.01727412083480142,0.9527476395948516,0.017274120834801555,1.3530843112619095e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,53.0,0.0019269302335583511,0.033620520122006205,0.9683350102834837,0.9338948844961674,0.01777372517778228,0.9511149473898255,0.01777372517778217,-1.0473392986209973e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,54.0,0.0017864770249189973,0.034964018894561855,0.9675576639414287,0.9312269102342198,0.018375247959740427,0.9493922870878242,0.018375247959740305,-1.1937065919065404e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,55.0,0.001658875098978841,0.03651142330018544,0.9667823960752309,0.9283678822800235,0.01908514919958214,0.9475751391776273,0.019085149199581822,-3.1777965675550135e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,56.0,0.0015426486488768502,0.03827946996567968,0.9660112935506953,0.9253047565363993,0.019911059307278264,0.9456580250435473,0.019911059307278267,1.4094628242311558e-18,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,57.0,0.001436508032468769,0.04028706881045639,0.9652462748401003,0.9220227335380003,0.02086178842146258,0.9436345041890504,0.020861788421462687,1.0787811616230769e-16,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,58.0,0.001339323615443396,0.04255532516478699,0.964489112487911,0.9185052498733575,0.02194732439011519,0.9414971811806343,0.021947324390115132,-5.876375774871434e-17,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,59.0,0.0012501036216095085,0.04510751640689977,0.9637414518882605,0.914734009706736,0.02317881001425464,0.9392377307974983,0.023178810014254644,4.87890977618477e-18,True
P1_EXPLICIT_FAB_G3_A3,native_m1_lumerical_query_diagnostic,450.0,60.0,0.001167975330466439,0.047969000190847995,0.9630048269906235,0.9106890772384492,0.024568487760657218,0.9368469521145364,0.024568487760657263,4.5319650809894085e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-60.0,0.00026643177785643684,0.0530258744282458,0.9997335682221434,0.9469741255717542,0.02664615310305112,0.9733538468969488,0.026646153103051042,-7.621941272573096e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-59.0,0.0002779685868479845,0.04619884623485441,0.9997220314131521,0.9538011537651455,0.023238407410851196,0.9767615925891489,0.023238407410851408,2.1150073879760978e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-58.0,0.0002905826652032733,0.04041845217885644,0.9997094173347967,0.9595815478211435,0.020354517422029855,0.9796454825779701,0.020354517422029834,-2.0328790734103208e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-57.0,0.0003044280699301335,0.03552729052559378,0.9996955719300702,0.9644727094744064,0.017915859297761957,0.9820841407022383,0.01791585929776177,-1.873772404598073e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-56.0,0.00031967731208168497,0.0313884571594119,0.9996803226879181,0.9686115428405884,0.015854067235746793,0.9841459327642532,0.01585406723574669,-1.0565550170871241e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-55.0,0.0003365247576888995,0.027884539066841026,0.999663475242311,0.9721154609331595,0.014110531912264962,0.9858894680877353,0.014110531912264728,-2.343774046370539e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-54.0,0.00035519063624426226,0.024915876736418197,0.9996448093637555,0.9750841232635821,0.01263553368633123,0.9873644663136688,0.012635533686331147,-8.201989434852841e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-53.0,0.0003759257779667375,0.022398522268565747,0.9996240742220331,0.9776014777314341,0.011387224023266243,0.9886127759767336,0.011387224023266397,1.5468854495936935e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-52.0,0.00039901722997775526,0.02026215798052452,0.9996009827700223,0.9797378420194759,0.010330587605251136,0.9896694123947491,0.0103305876052509,-2.3657291403633707e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-51.0,0.0004247949373144073,0.018448127232812306,0.9995752050626856,0.9815518727671876,0.009436461085063356,0.9905635389149365,0.009436461085063437,8.131516293641283e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-50.0,0.0004536397193291336,0.016907654385716283,0.9995463602806709,0.9830923456142838,0.008680647052522708,0.9913193529474773,0.008680647052522803,9.57079467761579e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-49.0,0.00048599282798230216,0.015600283780566465,0.999514007172017,0.9843997162194338,0.008043138304274383,0.9919568616957254,0.008043138304274569,1.856425169838305e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-48.0,0.0005223674450963774,0.014492539803557096,0.9994776325549037,0.9855074601964429,0.007507453624326737,0.9924925463756733,0.007507453624326661,-7.551468131361538e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-47.0,0.0005633625650954506,0.013556794914495131,0.9994366374349045,0.9864432050855048,0.007060078739795291,0.9929399212602046,0.007060078739795265,-2.5587171270657905e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-46.0,0.0006096798237524508,0.012770325374293194,0.9993903201762475,0.9872296746257068,0.006690002599022822,0.9933099974009771,0.006690002599022924,1.0126448291014611e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-45.0,0.000662143979494996,0.012114532130853901,0.9993378560205051,0.9878854678691463,0.006388338055174449,0.9936116619448256,0.006388338055174188,-2.610216730258852e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-44.0,0.0007217279418569999,0.011574304859268303,0.9992782720581431,0.9884256951407315,0.006148016400562652,0.9938519835994373,0.0061480164005626664,1.5341460740669888e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-43.0,0.0007895834850813642,0.011137509197392887,0.9992104165149183,0.9888624908026074,0.0059635463412371255,0.9940364536587628,0.00596354634123716,3.4098158324669114e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-42.0,0.0008670791017179317,0.01079457998640861,0.999132920898282,0.9892054200135918,0.005830829544063271,0.9941691704559369,0.005830829544063208,-6.304635633003208e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-41.0,0.0009558468658022909,0.010538206373286547,0.9990441531341973,0.9894617936267133,0.005747026619544419,0.9942529733804553,0.005747026619544826,4.063047641389428e-16,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-40.0,0.0010578407212893223,0.010363097735324709,0.9989421592787109,0.9896369022646753,0.005710469228307016,0.994289530771693,0.005710469228306917,-9.86623976961809e-17,True
P1_ZL1_NOMINAL_G3_A3,legacy_n241,450.0,-39.0,0.0011754093348467806,0.01026582246744875,0.998824590665153,0.9897341775325512,0.005720615901147766,0.9942793840988521,0.005720615901147909,1.4354836763708079e-16,True
